year,title,total_titles
1918,sea dogs and men at arms: a canadian book of songs,5942
1918,"the anti-christ and the false prophet, by r. m.; prophecies concerning the future of the nations, by f. e. m. and f. l. d",5942
1918,the faith once for all delivered unto the saints,5942
1918,a future for british music,5942
1918,midland arithmetic (the): answers,5942
1918,report,5942
1918,report on work of cent,5942
1918,england and india,5942
1918,"quisque) don't sit on the safety valve ; or, reconstruc- tion and the press bureau",5942
1918,the edinburgh school of surgery before lister,5942
1918,nan,5942
1918,the royal navy,5942
1918,military map (the): elements of modern topo- graphy,5942
1918,military : scout-sniping,5942
1918,"life of frederick courteney military service acts : tribunal manual, francis selous, d.s.o",5942
1918,military service of british subjects in greece and language for all : the essential common element of greek subjects in gt,5942
1918,8vo,5942
1918,hm,5942
1918,states and of united states citizens in gt,5942
1918,"military service (review of exceptions) act, tion of children",5942
1918,2s,5942
1918,nan,5942
1918,nan,5942
1918,"voters' guide to all the franchises military : tactics, minor, general's letters to his (england), w",5942
1918,nan,5942
1918,"military : trench warfare, safety in",5942
1918,"russian of mills (ethel m.)-tree poems, and other verses",5942
1918,nan,5942
1918,labour and economics,5942
1918,rose petherick,5942
1918,mrs,5942
1918,nan,5942
1918,mrs,5942
1918,louise jordan miln) -were man but constant : a novel,5942
1918,nan,5942
1918,fighting for our lives,5942
1918,memories of mountjoy,5942
1918,areopagitica,5942
1918,"odeon the morning of the nativity, and crashaw's hymn of the nativity",5942
1918,mind and manners : a diary of occasion,5942
1918,"russian commercial correspond- ence, letters, idioms, grammatical notes and full vocabulary",5942
1918,"minos and quarries—general report, w",5942
1918,mines and quarries,5942
1918,mines in the united kingdom and the,5942
1918,mining manual and mining year book,5942
1918,"ministry of angels (the), here and beyond",5942
1918,nan,5942
1918,"misao : a monthly journal, printed in serbian, for jugo-slav culture",5942
1918,missal for sunday use,5942
1918,"missionary society, church",5942
1918,"ireland, france, and prussia : a selection from the speeches and writings of john mitchel",5942
1918,paz and pablo,5942
1918,edible oils and fats,5942
1918,building construction and drawing,5942
1918,building construction and drawing,5942
1918,trampled clay,5942
1918,the warning bell and other war poems,5942
1918,cookery under rations : over,5942
1918,little stories,5942
1918,secret springs of dublin song,5942
1918,japanische bergkirschen: ihre wildformen und kulturrassen,5942
1918,the key of gold,5942
1918,sunshine all the way,5942
1918,"modern midas (the): man-power and money power, bankers, financiers, profiteers",5942
1918,an introduction to the litera- ture of the new testament,5942
1918,through the wall,5942
1918,"beginner's pronouncing persian to english dictionary, with english to persian dictionary, &c",5942
1918,"persian grammar, ety",5942
1918,"mohini mohan dhar-krishna the charioteer; or, the teachings of bhagavad gita",5942
1918,"mohini mohan dhar-krishna the cowherd; or, a study of the childhood of shri krishna",5942
1918,"mõle grammar, elem",5942
1918,democracy and war,5942
1918,our girls' story book,5942
1918,knights of the air,5942
1918,warren hastings in bengal,5942
1918,men and ghosts,5942
1918,confessions of a young man,5942
1918,a mummer's wife,5942
1918,liquid fuels for internal com- bustion engines : a prac,5942
1918,forecasting the yield and price of cotton,5942
1918,fermented beverages : their effects on mankind,5942
1918,savage survivals : the story of the race told in simple language,5942
1918,"antony gray, gardener",5942
1918,the desired haven,5942
1918,the little school,5942
1918,moore's almanac,5942
1918,"notes from calais base, and pictures of its many activitiez",5942
1918,"liberal judaism and hellenism, and other essays",5942
1918,the place of judaism among the religions of the world,5942
1918,the advanced montessori method : scientific pedagogy as applied to the education of children from seven to eleven years,5942
1918,the advanced montessori method,5942
1918,religions of the past and present : a series of lectures delivered by members of the faculty of the university of pennsylvania,5942
1918,month's work,5942
1918,field sanitation,5942
1918,aids to the analysis of food and drugs,5942
1918,thirty old-time nursery songs,5942
1918,"mooro(charles h.)-swedenborg, servant of god",5942
1918,pagan ideas of immor,5942
1918,the head girl's sister,5942
1918,her schoolgirl majesty,5942
1918,tam of tiffany's : a school story,5942
1918,"we moderns : enigmas, and guesses",5942
1918,nan,5942
1918,aids to french prose,5942
1918,the family,5942
1918,the pendulum,5942
1918,the processionals,5942
1918,platonism,5942
1918,more than conquerors,5942
1918,humours of history :,5942
1918,nan,5942
1918,"unposted letters; or, what we would have said if we had only dared",5942
1918,organic compounds of arsenic and antimony,5942
1918,the church in wales in the light of history : an historical and philo- sophical study,5942
1918,recollections of a rebel reefer,5942
1918,secrets of the bosphorus : constantinople,5942
1918,the tragedy of armenia,5942
1918,bipp treatment of war wounds,5942
1918,the new social outlook,5942
1918,wales in the seventeenth century : its literature and men of letters and action,5942
1918,our miss york,5942
1918,poems,5942
1918,medical men in parliament : an address,5942
1918,dandelion clocks,5942
1918,"sidelights on germany : studies in german life and character during the great war, based on the enemy press",5942
1918,the international rela- tions of the chinese empire,5942
1918,"mortalities of birth, infancy and childhood, insurance (nat",5942
1918,a text-book of radiology (x-rays),5942
1918,a manual of qualitative chemical analysis,5942
1918,spirit teachings,5942
1918,soil physics and management,5942
1918,a layman”)-the abc of income tax return making,5942
1918,mother goose jingles,5942
1918,motor driving as a career for women,5942
1918,motor mavual (the),5942
1918,"motor repair work, for the anateur mechanic and owner-driver",5942
1918,motor transport year book and directory,5942
1918,"motor, &c",5942
1918,auckland castle : a popular history and description,5942
1918,"unusual business, ilot business as usual",5942
1918,the war and industrial readjustments,5942
1918,the christian religion in the study and the street,5942
1918,the treasure of the magi: a study of modern zoroastrianism,5942
1918,seven lyrics,5942
1918,dr,5942
1918,froni turkish toils : the narrative of an armenian family's escape,5942
1918,revelations by an ex-director of krupp's : dr,5942
1918,"burgh of paisley, with an account of previous royal visits",5942
1918,london and its environs,5942
1918,london and its environs,5942
1918,london and its environs,5942
1918,the return of mary o'mur- rough,5942
1918,the nature of the pente- costal baptism,5942
1918,"questions of the hour, religious, social, and scientific",5942
1918,"multum in parvo atlas of the world (the), w",5942
1918,appropriation account,5942
1918,"grants of sites on which churches, &c",5942
1918,nan,5942
1918,ordnance factories : accounts,5942
1918,the expansion of europe : the culmination of modern history,5942
1918,"national self-government, its growth and principles : the culmination of modern history",5942
1918,the happy hospital,5942
1918,"muir(ward, l.-cpl",5942
1918,nan,5942
1918,"petroleum executive, gas traction ctte : interim report",5942
1918,production of fuel oil from home sources ctte,5942
1918,"schedule of protected occupations for men employed on admiralty, war office, or munitions work, or in railway workshops",5942
1918,"munitions (ministry of - schedule of protected occupations in the building and wood-working trades for men employed on admiralty, war office or munitions work, or on approved build- ing and constructional work for government departments, oct",5942
1918,nan,5942
1918,"tables of chemical and physical constants of special interest to light naphtha section of coal tar and coke-oven indus- tries, incl",5942
1918,munitions of war acts,5942
1918,"munitions work: woman's part, yates (l. k.) s",5942
1918,"jaunty jock, and other stories",5942
1918,"tales of an old seapcrt: general sketch of the history of bristol, rhode",5942
1918,munro's marine engineers' annual pocket log and diary ; w,5942
1918,vinrent (h.) and muratet,5942
1918,a dictionary for social students,5942
1918,the genesis of british war poetry,5942
1918,buildings for públic worship : are they sanctioned by scripture ?,5942
1918,some letters of robert foulis,5942
1918,the lass he left behind,5942
1918,"faith, war and policy : lectures and essays",5942
1918,the league of nations and the democratic idea,5942
1918,religio grammatici : the religion of a “ man of letters,5942
1918,a wind upon the heath,5942
1918,excess profits duty simpli,5942
1918,under four flags for france,5942
1918,music of life (the): a selection of thoughts,5942
1918,musical association-proceedings,5942
1918,"my big picture book, packed full of fun and frolic for the tiny tots",5942
1918,"my father : some brief reminiscences of alexander macomb chance, j.p. by his daughter",5942
